#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP009360.4",48761,48904,"-",61324708,,"KV38_RS00235","WP_011723308.1",47,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",48987,50636,"+",61324709,,"KV38_RS00240","WP_033719240.1",549,"DUF5632 domain-containing protein"
"chromosome","NZ_CP009360.4",50688,51011,"+",61324710,,"KV38_RS00245","WP_003874759.1",107,"MULTISPECIES: DUF2710 family protein"
"chromosome","NZ_CP009360.4",51099,51872,"-",61324711,,"KV38_RS00250","WP_023868809.1",257,"TIGR03084 family protein"
"chromosome","NZ_CP009360.4",51930,53201,"-",61324712,,"KV38_RS00255","WP_033724406.1",423,"MFS transporter"
"chromosome","NZ_CP009360.4",53347,53952,"+",61324713,,"KV38_RS00260","WP_003874756.1",201,"MULTISPECIES: YqgE/AlgH family protein"
"chromosome","NZ_CP009360.4",53968,54309,"-",61324714,,"KV38_RS00265","WP_003874755.1",113,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",54365,55453,"-",61324715,,"KV38_RS00270","WP_044543359.1",362,"LpqN/LpqT family lipoprotein"
"chromosome","NZ_CP009360.4",55638,58547,"+",61324716,,"KV38_RS00275","WP_031353995.1",969,"leucine--tRNA ligase"
"chromosome","NZ_CP009360.4",58554,59225,"-",61324717,,"KV38_RS00280","WP_023868813.1",223,"SDR family oxidoreductase"
"chromosome","NZ_CP009360.4",59284,59787,"-",61324718,,"KV38_RS00285","WP_009974218.1",167,"MULTISPECIES: MarR family transcriptional regulator"
"chromosome","NZ_CP009360.4",59854,60600,"-",61324719,,"KV38_RS00290","WP_011723315.1",248,"MULTISPECIES: amino acid ABC transporter ATP-binding protein"
"chromosome","NZ_CP009360.4",60597,62405,"-",61324720,,"KV38_RS00295","WP_023868814.1",602,"ABC transporter permease subunit"
"chromosome","NZ_CP009360.4",62456,63196,"-",61324721,,"KV38_RS00300","WP_023866865.1",246,"GntR family transcriptional regulator"
"chromosome","NZ_CP009360.4",63315,64094,"-",61324722,,"KV38_RS00305","WP_009974222.1",259,"MULTISPECIES: LLM class F420-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",64111,65025,"-",61324723,,"KV38_RS00310","WP_023866863.1",304,"alpha/beta hydrolase"
"chromosome","NZ_CP009360.4",65049,66257,"-",61324724,,"KV38_RS00315","WP_031353996.1",402,"DUF1214 domain-containing protein"
"chromosome","NZ_CP009360.4",66260,67063,"-",61324725,,"KV38_RS00320","WP_071321349.1",267,"sugar phosphate isomerase/epimerase"
"chromosome","NZ_CP009360.4",67065,68234,"-",61324726,,"KV38_RS00325","WP_011723322.1",389,"MULTISPECIES: sulfotransferase"
"chromosome","NZ_CP009360.4",68231,69358,"-",61324727,,"KV38_RS00330","WP_011723323.1",375,"LLM class flavin-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",69490,70596,"-",61324728,,"KV38_RS00335","WP_019732185.1",368,"inositol-3-phosphate synthase"
"chromosome","NZ_CP009360.4",70656,71198,"-",61324729,,"KV38_RS00340","WP_003874738.1",180,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP009360.4",71345,72229,"-",61324730,,"KV38_RS00345","WP_023868819.1",294,"DUF1707 domain-containing protein"
"chromosome","NZ_CP009360.4",72351,72788,"+",61324731,,"KV38_RS00350","WP_029244975.1",145,"MULTISPECIES: DUF5318 domain-containing protein"
"chromosome","NZ_CP009360.4",72785,75418,"+",61324732,,"KV38_RS00355","WP_044543360.1",877,"penicillin-binding protein"
"chromosome","NZ_CP009360.4",75415,77052,"+",61324733,,"KV38_RS00360","WP_023868820.1",545,"DUF2029 domain-containing protein"
"chromosome","NZ_CP009360.4",77049,77690,"+",61324734,,"KV38_RS00365","WP_023868821.1",213,"MULTISPECIES: DJ-1/PfpI family protein"
"chromosome","NZ_CP009360.4",77825,78115,"+",61324735,"rpsF","KV38_RS00370","WP_003874732.1",96,"MULTISPECIES: 30S ribosomal protein S6"
"chromosome","NZ_CP009360.4",78233,78739,"+",61324736,,"KV38_RS00375","WP_023866854.1",168,"single-stranded DNA-binding protein"
"chromosome","NZ_CP009360.4",78781,79035,"+",61324737,,"KV38_RS00380","WP_003874730.1",84,"MULTISPECIES: 30S ribosomal protein S18"
"chromosome","NZ_CP009360.4",79066,79524,"+",61324738,"rplI","KV38_RS00385","WP_009974245.1",152,"MULTISPECIES: 50S ribosomal protein L9"
"chromosome","NZ_CP009360.4",80056,82443,"+",61324739,"dnaB","KV38_RS00390","WP_033724408.1",795,"replicative DNA helicase"
"chromosome","NZ_CP009360.4",82583,83470,"-",61324740,,"KV38_RS00395","WP_023868823.1",295,"acyltransferase family protein"
"chromosome","NZ_CP009360.4",83556,84365,"-",61324741,,"KV38_RS00400","WP_023868824.1",269,"class I SAM-dependent methyltransferase"
"chromosome","NZ_CP009360.4",84449,85018,"+",61324742,,"KV38_RS00405","WP_023868825.1",189,"TetR family transcriptional regulator"
"chromosome","NZ_CP009360.4",85706,86032,"+",61324743,,"KV38_RS00410","WP_155256782.1",108,"hypothetical protein"
"chromosome","NZ_CP009360.4",86508,86930,"+",61324744,,"KV38_RS00415","WP_016705921.1",140,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",86939,89860,"+",61324745,,"KV38_RS00420","WP_164999927.1",973,"MMPL family RND transporter"
"chromosome","NZ_CP009360.4",90119,91183,"+",61324746,,"KV38_RS00425","WP_019306706.1",354,"hypothetical protein"
"chromosome","NZ_CP009360.4",91266,91541,"+",61324747,,"KV38_RS00430","WP_023868827.1",91,"hypothetical protein"
"chromosome","NZ_CP009360.4",91561,92301,"+",61324748,,"KV38_RS00435","WP_009974263.1",246,"SDR family oxidoreductase"
"chromosome","NZ_CP009360.4",92330,92965,"-",61324749,,"KV38_RS00440","WP_023868828.1",211,"DUF5134 domain-containing protein"
"chromosome","NZ_CP009360.4",93192,94628,"+",61324750,,"KV38_RS00445","WP_023868829.1",478,"FAD-binding oxidoreductase"
"chromosome","NZ_CP009360.4",95016,95693,"+",61324751,,"KV38_RS00450","WP_003874716.1",225,"MULTISPECIES: Crp/Fnr family transcriptional regulator"
"chromosome","NZ_CP009360.4",95690,96133,"-",61324752,,"KV38_RS00455","WP_003874715.1",147,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",96154,97086,"-",61324753,,"KV38_RS00460","WP_023868830.1",310,"alpha/beta hydrolase"
"chromosome","NZ_CP009360.4",97179,98066,"-",61324754,,"KV38_RS00465","WP_023868831.1",295,"LysR family transcriptional regulator"
"chromosome","NZ_CP009360.4",98200,99117,"+",61324755,,"KV38_RS00470","WP_033711857.1",305,"MULTISPECIES: DMT family transporter"
"chromosome","NZ_CP009360.4",99204,99923,"+",61324756,,"KV38_RS00475","WP_023868833.1",239,"DUF3298 domain-containing protein"
"chromosome","NZ_CP009360.4",100111,100548,"+",61324757,,"KV38_RS00480","WP_003874710.1",145,"SgcJ/EcaC family oxidoreductase"
"chromosome","NZ_CP009360.4",101173,101862,"-",61324759,,"KV38_RS00490","WP_071321350.1",229,"Mce protein"
"chromosome","NZ_CP009360.4",101853,102476,"-",61324760,,"KV38_RS00495","WP_084022061.1",207,"hypothetical protein"
"chromosome","NZ_CP009360.4",102790,103659,"+",61324761,,"KV38_RS00500","WP_023868836.1",289,"ABC transporter permease"
"chromosome","NZ_CP009360.4",103661,104518,"+",61324762,,"KV38_RS00505","WP_023868837.1",285,"ABC transporter permease"
"chromosome","NZ_CP009360.4",104519,106063,"+",61324763,,"KV38_RS00510","WP_023868838.1",514,"MCE family protein"
"chromosome","NZ_CP009360.4",106060,107139,"+",61324764,,"KV38_RS00515","WP_023868839.1",359,"MCE family protein"
"chromosome","NZ_CP009360.4",107132,108178,"+",61324765,,"KV38_RS00520","WP_023868840.1",348,"MCE family protein"
"chromosome","NZ_CP009360.4",108175,109290,"+",61324766,,"KV38_RS00525","WP_023868841.1",371,"MCE family protein"
"chromosome","NZ_CP009360.4",109293,110525,"+",61324767,,"KV38_RS00530","WP_023868842.1",410,"MCE family protein"
"chromosome","NZ_CP009360.4",110522,111772,"+",61324768,,"KV38_RS00535","WP_031354000.1",416,"MCE family protein"
"chromosome","NZ_CP009360.4",111804,112400,"+",61324769,,"KV38_RS00540","WP_023868844.1",198,"hypothetical protein"
"chromosome","NZ_CP009360.4",112414,113199,"+",61324770,,"KV38_RS00545","WP_023868845.1",261,"DUF3298 domain-containing protein"
"chromosome","NZ_CP009360.4",113362,114594,"+",61324771,,"KV38_RS00550","WP_031354001.1",410,"TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP009360.4",114802,115026,"+",61324772,,"KV38_RS00555","WP_003876034.1",74,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",115037,115393,"+",61324773,,"KV38_RS00560","WP_031354002.1",118,"hypothetical protein"
"chromosome","NZ_CP009360.4",115411,115578,"-",61324774,,"KV38_RS00565","WP_019733190.1",55,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",115671,116360,"-",61324775,,"KV38_RS00570","WP_016706179.1",229,"class I SAM-dependent methyltransferase"
"chromosome","NZ_CP009360.4",116508,116930,"+",61324776,,"KV38_RS00575","WP_023868848.1",140,"nitroreductase family deazaflavin-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",117153,118694,"+",61324777,,"KV38_RS00580","WP_044543362.1",513,"MULTISPECIES: SulP family inorganic anion transporter"
"chromosome","NZ_CP009360.4",118728,119585,"-",61324778,,"KV38_RS00585","WP_023868849.1",285,"LLM class F420-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",119650,120633,"+",61324779,,"KV38_RS00590","WP_031354003.1",327,"2-hydroxyacid dehydrogenase"
"chromosome","NZ_CP009360.4",120731,121156,"+",61324780,,"KV38_RS00595","WP_031344696.1",141,"MULTISPECIES: ATP-binding protein"
"chromosome","NZ_CP009360.4",121293,122648,"-",61324781,,"KV38_RS00600","WP_009974325.1",451,"wax ester/triacylglycerol synthase family O-acyltransferase"
"chromosome","NZ_CP009360.4",122769,123404,"-",61324782,"phoU","KV38_RS00605","WP_023868853.1",211,"phosphate signaling complex protein PhoU"
"chromosome","NZ_CP009360.4",123462,124793,"-",61324783,,"KV38_RS00610","WP_003876342.1",443,"MULTISPECIES: MFS transporter"
"chromosome","NZ_CP009360.4",125091,125666,"-",61324784,,"KV38_RS00615","WP_019733193.1",191,"MULTISPECIES: hemerythrin domain-containing protein"
"chromosome","NZ_CP009360.4",125880,126764,"+",61324785,,"KV38_RS00620","WP_009974331.1",294,"MULTISPECIES: class I SAM-dependent methyltransferase"
"chromosome","NZ_CP009360.4",126967,127320,"+",61324786,,"KV38_RS00625","WP_003876345.1",117,"MULTISPECIES: VOC family protein"
"chromosome","NZ_CP009360.4",127353,127619,"-",61324787,,"KV38_RS00630","WP_023868854.1",88,"YdeI/OmpD-associated family protein"
"chromosome","NZ_CP009360.4",127616,128509,"-",61324788,,"KV38_RS00635","WP_023868855.1",297,"hypothetical protein"
"chromosome","NZ_CP009360.4",128518,129132,"-",61324789,,"KV38_RS00640","WP_031354004.1",204,"PadR family transcriptional regulator"
"chromosome","NZ_CP009360.4",129254,129676,"+",61324790,,"KV38_RS00645","WP_003876900.1",140,"MULTISPECIES: nuclear transport factor 2 family protein"
"chromosome","NZ_CP009360.4",129688,130725,"+",61324791,,"KV38_RS00650","WP_033724409.1",345,"LLM class F420-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",130759,131976,"-",61324792,,"KV38_RS00655","WP_023868858.1",405,"MFS transporter"
"chromosome","NZ_CP009360.4",132143,132424,"+",61324793,,"KV38_RS00660","WP_003876352.1",93,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",132526,133296,"+",61324794,,"KV38_RS00665","WP_031354005.1",256,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP009360.4",133293,134258,"+",61324795,,"KV38_RS00670","WP_011723364.1",321,"aliphatic sulfonate ABC transporter substrate-binding protein"
"chromosome","NZ_CP009360.4",134321,135022,"+",61324796,,"KV38_RS00675","WP_033719226.1",233,"ABC transporter permease"
"chromosome","NZ_CP009360.4",135019,135972,"-",61324797,,"KV38_RS00680","WP_023868861.1",317,"FAD-binding oxidoreductase"
"chromosome","NZ_CP009360.4",136920,138131,"-",61324799,,"KV38_RS00690","WP_003876359.1",403,"MULTISPECIES: acyl-CoA dehydrogenase family protein"
"chromosome","NZ_CP009360.4",138128,138775,"-",61324800,,"KV38_RS00695","WP_009974345.1",215,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP009360.4",138922,140250,"+",61324801,,"KV38_RS00700","WP_033719225.1",442,"HAMP domain-containing histidine kinase"
"chromosome","NZ_CP009360.4",140359,141141,"+",61324802,,"KV38_RS00705","WP_023866817.1",260,"enoyl-CoA hydratase/isomerase family protein"
"chromosome","NZ_CP009360.4",141141,141719,"+",61324803,,"KV38_RS00710","WP_003876363.1",192,"TetR family transcriptional regulator C-terminal domain-containing protein"
"chromosome","NZ_CP009360.4",141736,142134,"+",61324804,,"KV38_RS00715","WP_023868862.1",132,"VOC family protein"
"chromosome","NZ_CP009360.4",142408,142719,"+",61324805,,"KV38_RS00720","WP_003876365.1",103,"MULTISPECIES: PE family protein"
"chromosome","NZ_CP009360.4",142744,143934,"+",61324806,,"KV38_RS00725","WP_003876908.1",396,"MULTISPECIES: PPE family protein"
"chromosome","NZ_CP009360.4",144035,144349,"+",61324807,,"KV38_RS00730","WP_011723369.1",104,"MULTISPECIES: WXG100 family type VII secretion target"
"chromosome","NZ_CP009360.4",144396,144683,"+",61324808,,"KV38_RS00735","WP_003876587.1",95,"MULTISPECIES: WXG100 family type VII secretion target"
"chromosome","NZ_CP009360.4",144788,145618,"+",61324809,,"KV38_RS00740","WP_003876588.1",276,"MULTISPECIES: ESX secretion-associated protein EspG"
"chromosome","NZ_CP009360.4",145746,146771,"+",61324810,,"KV38_RS00745","WP_003876911.1",341,"MULTISPECIES: MinD/ParA family protein"
"chromosome","NZ_CP009360.4",146768,148297,"+",61324811,"eccD","KV38_RS00750","WP_019684474.1",509,"type VII secretion integral membrane protein EccD"
"chromosome","NZ_CP009360.4",149939,151525,"+",61324813,"eccE","KV38_RS00760","WP_003876914.1",528,"MULTISPECIES: type VII secretion protein EccE"
"chromosome","NZ_CP009360.4",151555,153393,"+",61324814,"eccA2","KV38_RS00765","WP_044543364.1",612,"type VII secretion system ESX-2 AAA family ATPase EccA2"
"chromosome","NZ_CP009360.4",153407,153847,"-",61324815,,"KV38_RS00770","WP_011723374.1",146,"MULTISPECIES: nitroreductase family deazaflavin-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",153849,154709,"-",61324816,,"KV38_RS00775","WP_023868865.1",286,"NAD(P)H-binding protein"
"chromosome","NZ_CP009360.4",154822,155679,"+",61324817,"sigI","KV38_RS00780","WP_023868866.1",285,"RNA polymerase sigma factor SigI"
"chromosome","NZ_CP009360.4",155676,156824,"-",61324818,,"KV38_RS00785","WP_071321351.1",382,"MinD/ParA family protein"
"chromosome","NZ_CP009360.4",157444,162027,"+",61324819,"gltB","KV38_RS00790","WP_009974399.1",1527,"MULTISPECIES: glutamate synthase large subunit"
"chromosome","NZ_CP009360.4",162020,163495,"+",61324820,,"KV38_RS00795","WP_003872116.1",491,"MULTISPECIES: glutamate synthase subunit beta"
"chromosome","NZ_CP009360.4",163857,164708,"-",61324821,,"KV38_RS00800","WP_011723380.1",283,"MULTISPECIES: LLM class F420-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",164760,165200,"+",61324822,,"KV38_RS00805","WP_011723381.1",146,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",165279,166283,"+",61324823,,"KV38_RS00810","WP_011723382.1",334,"MULTISPECIES: PHP domain-containing protein"
"chromosome","NZ_CP009360.4",166290,167492,"-",61324824,"dinB","KV38_RS00815","WP_011723383.1",400,"MULTISPECIES: DNA polymerase IV"
"chromosome","NZ_CP009360.4",167522,168163,"-",61324825,,"KV38_RS00820","WP_011723384.1",213,"MULTISPECIES: TetR/AcrR family transcriptional regulator"
"chromosome","NZ_CP009360.4",168241,169710,"+",61324826,,"KV38_RS00825","WP_009974409.1",489,"MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",169707,170192,"-",61324827,"rraA","KV38_RS00830","WP_011723386.1",161,"MULTISPECIES: ribonuclease E activity regulator RraA"
"chromosome","NZ_CP009360.4",170201,170611,"-",61324828,,"KV38_RS00835","WP_003872288.1",136,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",170708,171214,"-",61324829,,"KV38_RS00840","WP_011723387.1",168,"MULTISPECIES: copper resistance protein CopC"
"chromosome","NZ_CP009360.4",171211,171843,"-",61324830,,"KV38_RS00845","WP_011723388.1",210,"MULTISPECIES: YcnI family protein"
"chromosome","NZ_CP009360.4",171849,172505,"-",61324831,,"KV38_RS00850","WP_011723389.1",218,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",172652,173050,"-",61324832,,"KV38_RS00855","WP_003872292.1",132,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP009360.4",173474,174007,"-",61324833,,"KV38_RS00860","WP_003872293.1",177,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",174165,174788,"-",61324834,,"KV38_RS00865","WP_003872294.1",207,"MULTISPECIES: superoxide dismutase"
"chromosome","NZ_CP009360.4",174949,175104,"-",61324835,,"KV38_RS00870","WP_003872295.1",51,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",175529,176536,"+",61324836,,"KV38_RS00875","WP_180896998.1",335,"DUF4328 domain-containing protein"
"chromosome","NZ_CP009360.4",176541,177359,"+",61324837,,"KV38_RS00880","WP_009974423.1",272,"MULTISPECIES: glycerophosphodiester phosphodiesterase"
"chromosome","NZ_CP009360.4",177356,178309,"-",61324838,,"KV38_RS00885","WP_063966947.1",317,"MULTISPECIES: LCP family protein"
"chromosome","NZ_CP009360.4",178597,179391,"-",61324839,,"KV38_RS00890","WP_033719217.1",264,"DUF2470 domain-containing protein"
"chromosome","NZ_CP009360.4",179482,180429,"+",61324840,"pheA","KV38_RS00895","WP_003872300.1",315,"MULTISPECIES: prephenate dehydratase"
"chromosome","NZ_CP009360.4",180426,181121,"+",61324841,,"KV38_RS00900","WP_003872301.1",231,"MULTISPECIES: histidine phosphatase family protein"
"chromosome","NZ_CP009360.4",181131,181322,"-",61324842,,"KV38_RS00905","WP_003872302.1",63,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",181377,181727,"-",61324843,,"KV38_RS00910","WP_033719216.1",116,"MULTISPECIES: metallopeptidase family protein"
"chromosome","NZ_CP009360.4",183202,184479,"+",61324845,"serS","KV38_RS00920","WP_033719214.1",425,"MULTISPECIES: serine--tRNA ligase"
"chromosome","NZ_CP009360.4",184476,185225,"-",61324846,,"KV38_RS00925","WP_033719213.1",249,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP009360.4",185304,185876,"+",61324847,,"KV38_RS00930","WP_033719331.1",190,"MULTISPECIES: class I SAM-dependent methyltransferase"
"chromosome","NZ_CP009360.4",185873,186358,"-",61324848,,"KV38_RS00935","WP_003872309.1",161,"MULTISPECIES: DUF2834 domain-containing protein"
"chromosome","NZ_CP009360.4",186428,187066,"+",61324849,,"KV38_RS00940","WP_033719212.1",212,"MULTISPECIES: TetR family transcriptional regulator"
"chromosome","NZ_CP009360.4",187115,188689,"+",61324850,,"KV38_RS00945","WP_033719211.1",524,"MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase"
"chromosome","NZ_CP009360.4",188691,189026,"-",61324851,,"KV38_RS00950","WP_033719210.1",111,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",189023,190561,"-",61324852,,"KV38_RS00955","WP_019733413.1",512,"MULTISPECIES: MBL fold metallo-hydrolase"
"chromosome","NZ_CP009360.4",190792,191559,"+",61324853,,"KV38_RS00960","WP_003872315.1",255,"MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NZ_CP009360.4",191566,192345,"+",61324854,,"KV38_RS00965","WP_033726471.1",259,"MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NZ_CP009360.4",192359,193144,"+",61324855,,"KV38_RS00970","WP_009974442.1",261,"MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase"
"chromosome","NZ_CP009360.4",193173,193988,"+",61324856,,"KV38_RS00975","WP_033725445.1",271,"MULTISPECIES: Cof-type HAD-IIB family hydrolase"
"chromosome","NZ_CP009360.4",194091,195728,"-",61324857,,"KV38_RS00980","WP_033726472.1",545,"N-acetylmuramoyl-L-alanine amidase"
"chromosome","NZ_CP009360.4",195863,196495,"-",61324858,,"KV38_RS00985","WP_076221045.1",210,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP009360.4",196440,196820,"+",61324859,,"KV38_RS00990","WP_076221044.1",126,"MULTISPECIES: hypothetical protein"
